"id_order","sku"
304626,"WAC0084"
304635,"GRT0451"
304645,"NTE0057"
304646,"OWC0035-2"
304649,"APP0692"
304651,"BEL0279"
304653,"PIE0022"
304660,"WDT0134"
304660,"WDT0177"
304662,"IFX0016"
304662,"IFX0029"
304667,"APP1134"
304672,"SAN0127"
304684,"IFX0016"
304694,"FCM0013-2"
304695,"APP0697"
304696,"JBL0116"
304698,"MOX0012"
304699,"JAW0042"
304701,"NEA0001"
304709,"WAC0165"
304710,"PAC1555"
304714,"APP1209"
304714,"APP1210"
304717,"IFX0016"
304718,"SAT0004"
304718,"SAT0030"
304720,"PIE0022"
304724,"PAC1883"
304726,"TRK0005"
304726,"BEL0238"
304726,"ZAG0016"
304731,"THU0019"
304732,"HGD0001"
304733,"SAT0001"
304733,"SAT0033"
304738,"LAC0202"
304739,"CRU0046"
304740,"WAC0084"
304746,"SEA0101"
304758,"JAW0034"
304764,"SAN0128"
304787,"PHI0070"
304788,"APP1215"
304793,"FCM0003"
304813,"APP1639"
304823,"SAN0127"
304825,"SAN0127"
304830,"ELG0033"
304851,"IFX0016"
304852,"WDT0177"
304859,"PHI0063"
304859,"PHI0057"
304862,"SAN0127"
304864,"CRU0015"
304865,"LGE0038"
304873,"SAN0093"
304877,"PHI0070"
304890,"PHI0070"
304890,"PHI0053"
304905,"APP0697"
304912,"WAC0165"
304924,"PAC1394"
304924,"ELG0034"
304924,"ELG0042"
304924,"MUV0162"
304926,"SYN0133"
304931,"NEA0003"
304937,"APP0697"
304956,"WAC0167"
304964,"IFX0028"
304966,"LOG0169"
304979,"KAN0012"
304988,"LOG0169"
304995,"APP0696"
304995,"APP0692"
304995,"APP1008"
305000,"TRA0006"
305005,"CRU0049"
305008,"SAN0093"
305009,"PHI0066"
305020,"SAT0035"
305022,"JAW0042"
305029,"BEL0264"
305030,"LGE0030"
305056,"PHI0053"
305057,"LGE0030"
305066,"JBL0090"
305067,"TPL0032"
305073,"APP1208"
305078,"SAN0093"
305094,"SAN0127"
305104,"PHI0066"
305104,"ELG0042"
